9218796,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218796.jpg,rpozos@senado.gob.mx,RaÌ¼l AarÌ_n Pozos Lanz,PRI,Campeche,RaulPozosMx
9218798,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218798.jpg,oscarrosas@senado.gob.mx,ÌÒscar RomÌÁn Rosas GonzÌÁlez,PRI,Campeche,oscarrosasg
9218820,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218820.jpg,roberto.albores@senado.gob.mx,Roberto Armando Albores Gleason,PRI,Chiapas,ralbores
9218824,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218824.jpg,patricio@senado.gob.mx,Patricio MartÌ_nez GarcÌ_a,PRI,Chihuahua,PatricioMtz2012
9218826,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218826.jpg,lilia.merodio@senado.gob.mx,Lilia Guadalupe Merodio Reza,PRI,Chihuahua,LiliaMerodio
9218832,senador,"[{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218832.jpg,ismaelhdezderas@senado.gob.mx,Ismael Alfredo HernÌÁndez Deras,PRI,Durango,hernandezderas
9218842,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9218842.jpg,mchicoh@senado.gob.mx,Miguel Ìngel Chico Herrera,PRI,Guanajuato,MiguelChicoOfl
9219048,senador,[],MR,/Archivos/Fotos/9215788.jpg,"azamoraj@senado.gob.mx, art_6730@hotmail.com",Arturo Zamora JimÌ©nez,PRI,Jalisco,arturozamora
9219062,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9215802.jpg,jose.orihuela@senado.gob.mx,JosÌ© AscenciÌ_n Orihuela BÌÁrcenas,PRI,Michoac&#xE1;n,ChonOrihuela
9219064,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9215804.jpg,rocio.pineda@senado.gob.mx,MarÌ_a del RocÌ_o Pineda Gochi,PRI,Michoac&#xE1;n,RocioPinedaG
9219092,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9215832.jpg,marcela.guerra@senado.gob.mx,Marcela Guerra Castillo,PRI,Nuevo Le&#xF3;n,MarcelaGuerraNL
9219094,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9215834.jpg,ivonnealvarez@senado.gob.mx,Ivonne Liliana Ìlvarez GarcÌ_a,PRI,Nuevo Le&#xF3;n,alvarez_ivonne
9219110,senador,[],MR,/Archivos/Fotos/9215850.jpg,blanca.alcala@senado.gob.mx,Blanca MarÌ_a del Socorro AlcalÌÁ Ruiz,PRI,Puebla,SoyBlancaAlcala
9219121,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9219121.jpg,eburgosg@senado.gob.mx,Enrique Burgos GarcÌ_a,PRI,Quer&#xE9;taro,EnriqueBurgosG
9219135,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219135.jpg,felixagc@senado.gob.mx,FÌ©lix Arturo GonzÌÁlez Canto,PRI,Quintana Roo,Felix_GonzalezC
9219145,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9219145.jpg,teofilo.torres@senado.gob.mx,TeÌ_filo Torres Corzo,PRI,San Luis Potos&#xED;,teofilotc
9219155,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219155.jpg,aaron.irizar@senado.gob.mx,AarÌ_n IrÌ_zar LÌ_pez,PRI,Sinaloa,AaronIrizar
9219157,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219157.jpg,daniel.amador@senado.gob.mx,Daniel Amador Gaxiola,PRI,Sinaloa,DANIELAMADORG
9219191,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9215931.jpg,ernesto.gandara@senado.gob.mx,Ernesto GÌÁndara Camou,PRI,Sonora,EGandaraC
9219201,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9215941.jpg,manuel.cavazos@senado.gob.mx,Manuel Cavazos Lerma,PRI,Tamaulipas,mclsenador
9219536,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219536.jpg,jose.yunes@senado.gob.mx,JosÌ© Francisco Yunes Zorrilla,PRI,Veracruz,Pepe_Yunes
9219538,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219538.jpg,hector.yunes@senado.gob.mx,HÌ©ctor Yunes Landa,PRI,Veracruz,HectorYunes
9219540,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9219540.jpg,angelica.araujo@senado.gob.mx,AngÌ©lica del Rosario Araujo Lara,PRI,Yucat&#xE1;n,AngelicaAraujo
9219740,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9219740.jpg,igonzalez@senado.gob.mx,IsaÌ_as GonzÌÁlez Cuevas,PRI,Baja California Sur,Isaias_croc
9219755,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9219755.jpg,tereso.medina@senado.gob.mx,Tereso Medina RamÌ_rez,PRI,Coahuila,tereso_medina
9220342,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9217082.jpg,lucero.saldana@senado.gob.mx,MarÌ_a Lucero SaldaÌ±a PÌ©rez,PRI,Puebla,LuceroSenadora
9220502,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9217242.jpg,jesus.casillas@senado.gob.mx,JesÌ¼s Casillas Romero,PRI,Jalisco,jesuscasillas06
9220634,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9220634.jpg,anabelacosta@senado.gob.mx,Anabel Acosta Islas,PRI,Sonora,anabelacostai
9220643,senador,"[{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9220643.jpg,hildaceballosllerenas@senado.gob.mx,Hilda Ceballos Llerenas,PRI,Colima,Hilda_Senadora
9220665,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9217405.jpg,hmayansc@senado.gob.mx,Humberto Domingo Mayans Canabal,PRI,Tabasco,Senado_PRI
9220681,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9220681.jpg,lorenamarin@senado.gob.mx,MarÌ_a Lorena MarÌ_n Moreno,PRI,M&#xE9;xico,loremarinm
9220702,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9220702.jpg,esteban.albarran@senado.gob.mx,Esteban AlbarrÌÁn Mendoza,PRI,Guerrero,Esteban_AM
9220745,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9220745.jpg,yolandadelatorre@senado.gob.mx,Yolanda De la Torre Valdez,PRI,Durango,yoladelatorre
9220746,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9220746.jpg,jesus.priego@senado.gob.mx,JesÌ¼s Priego Calva,PRI,Hidalgo,Senado_PRI
9220747,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9220747.jpg,carmen.dorantes@senado.gob.mx,Carmen Dorantes MartÌ_nez,PRI,Hidalgo,CarmenDorantes_
9220750,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9217490.jpg, lisbeth.hernandez@senado.gob.mx,Lisbeth HernÌÁndez Lecona,PRI,Morelos,LisbethLecona
9220753,senador,"[{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9220753.jpg,raymundo.garcia@senado.gob.mx,Raymundo GarcÌ_a ChÌÁvez,PRI,Nayarit,Senado_PRI
9220754,senador,"[{""legislator_post_sil"":""Presidente""}]",MR,/Archivos/Fotos/9220754.jpg,michelle.barron@senado.gob.mx,Michelle Arandine BarrÌ_n Vivanco,PRI,Nayarit,S/T
9220757,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9220757.jpg,jorge.toledo@senado.gob.mx,Jorge Toledo Luis,PRI,Oaxaca,JtoledoLuis
9220771,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9220771.jpg,joseolvera@senado.gob.mx,JosÌ© Marco Antonio Olvera Acevedo,PRI,Zacatecas,Senado_PRI
9220861,senador,"[{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217601.jpg,aneyra@senado.gob.mx,Armando Neyra ChÌÁvez,PRI,N/A,Senado_PRI
9220863,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217603.jpg,diva.gastelum@senado.gob.mx,Diva Hadamira GastÌ©lum Bajo,PRI,N/A,DivaGastelum
9220865,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217605.jpg,gerardo.sanchez@senado.gob.mx,Gerardo SÌÁnchez GarcÌ_a,PRI,N/A,GerardoSGCNC
9220867,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217607.jpg,graciela.ortiz@senado.gob.mx,Graciela Ortiz GonzÌÁlez,PRI,N/A,GortizGlez
9220869,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217609.jpg,carlos.romero@senado.gob.mx,Carlos Antonio Romero Deschamps,PRI,N/A,Senado_PRI
9220872,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217612.jpg,hilariadominguez@senado.gob.mx,MarÌ_a Hilaria DomÌ_nguez Arvizu,PRI,N/A,HilariaNayarit
9220873,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217613.jpg,jayala@senado.gob.mx,Joel Ayala Almeida,PRI,N/A,JoelAyalaA
9220876,senador,"[{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9220876.jpg,ricardourzua@senado.gob.mx,Ricardo UrzÌ¼a Rivera,PRI,N/A,RIcardoUrzuaR
9221000,senador,[],RP,/Archivos/Fotos/9217740.jpg, emilio.gamboa@senado.gob.mx,Emilio Antonio Gamboa PatrÌ_n,PRI,N/A,emilio_gamboa_
9221002,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217742.jpg,cristina.diazs09@senado.gob.mx,MarÌ_a Cristina DÌ_az Salazar,PRI,N/A,Cristina_Diaz_S
9221230,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9217970.jpg,itzel.rios@senado.gob.mx,Itzel SarahÌ_ RÌ_os de la Mora,PRI,Colima,SoyItzelRios
9221296,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218036.jpg,sofioramirez@senado.gob.mx,Socorro SofÌ_o RamÌ_rez HernÌÁndez,PRI,Guerrero,Sofio_Ramirez
9221487,senador,"[{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9218227.jpg,hilda.flores@senado.gob.mx,Hilda Esthela Flores Escalera,PRI,N/A,HildaFloresE
9221493,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9218233.jpg,miguel.romo@senado.gob.mx,Miguel Romo Medina,PRI,Aguascalientes,RomoMedina_
9221177,senador,"[{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217917.jpg,mbartlett@senado.gob.mx,Manuel Bartlett DÌ_az,PT,N/A,ManuelBartlett
9221179,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",RP,/Archivos/Fotos/9217919.jpg,gguevara@senado.gob.mx,Ana Gabriela Guevara Espinoza,PT,N/A,AnaGabrielaGue
9221199,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""}]",RP,/Archivos/Fotos/9217939.jpg,layda.sansores@senado.gob.mx,Layda Elena Sansores San RomÌÁn,PT,N/A,LaydaSansores
9221309,senador,"[{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9221309.jpg,carlosmerino@senado.gob.mx,Carlos Manuel Merino Campos,PT,Tabasco,SenadoresPT
9221321,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9218061.jpg,david.monreal@senado.gob.mx,David Monreal Ìvila,PT,Zacatecas,DavidMonrealA
9221337,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",PM,/Archivos/Fotos/9218077.jpg,marcobla@senado.gob.mx,Marco Antonio BlÌÁsquez Salinas,PT,Baja California,MarcoBlasquezBC
9221361,senador,"[{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218101.jpg,martha.palafox@senado.gob.mx,Martha Palafox GutiÌ©rrez,PT,Tlaxcala,MarthaesMorena
9218822,senador,"[{""legislator_post_sil"":""Presidente""},{""legislator_post_sil"":""Secretario""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9218822.jpg,lamelgar@senado.gob.mx,Luis Armando Melgar Bravo,PVEM,Chiapas,LAMelgar
9218830,senador,[],PM,/Archivos/Fotos/9218830.jpg,pablo.escudero@senado.gob.mx,Pablo Escudero Morales,PVEM,Distrito Federal,PabloescuderoM
9220768,senador,"[{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""},{""legislator_post_sil"":""Integrante""}]",MR,/Archivos/Fotos/9217508.jpg,jarechiga@senado.gob.mx,Jorge ArÌ©chiga Ìvila,PVEM,Quintana Roo,JArechigaA
